Year,Name,Frequency,Rank
1985,Michelle,43,16
1985,Rebecca,41,17
1985,Nicole,40,18
1985,Lindsay,39,19
1985,Vanessa,37,20
1986,Jessica,134,1
1986,Amanda,112,2
1986,Sarah,108,3
1986,Ashley,102,4
1986,Jennifer,98,5
1986,Melissa,88,6
1986,Julie,73,7
1986,Marie,68,8
1986,Laura,59,9
1986,Stephanie,54,10
1986,Megan,52,11
1986,Nicole,52,11
1986,Mélanie,51,13
1986,Amy,49,14
1986,Brittany,46,15
1986,Michelle,44,16
1986,Rebecca,43,17
1986,Lisa,42,18
1986,Christine,39,19
1986,Natasha,38,20
1987,Jessica,174,1
1987,Ashley,134,2
1987,Amanda,92,3
1987,Sarah,91,4
1987,Jennifer,79,5
1987,Melissa,77,6
1987,Julie,65,7
1987,Amy,60,8
1987,Megan,50,9
1987,Nicole,50,9
1987,Stephanie,50,9
1987,Christine,46,12
1987,Laura,46,12
1987,Michelle,43,14
1987,Samantha,43,14
1987,Marie,42,16
1987,Mélanie,40,17
1987,Danielle,39,18
1987,Vanessa,38,19
1987,Chantal,35,20
1988,Jessica,169,1
1988,Amanda,117,2
1988,Sarah,97,3
1988,Ashley,91,4
1988,Melissa,88,5
1988,Jennifer,74,6
1988,Stephanie,60,7
1988,Marie,57,8
1988,Samantha,55,9
1988,Julie,53,10
1988,Amy,48,11
1988,Vanessa,48,11
1988,Nicole,47,13
1988,Tiffany,44,14
1988,Laura,43,15
1988,Christine,42,16
1988,Megan,42,16
1988,Rebecca,42,16
1988,Michelle,40,19
1988,Katelyn,39,20
1989,Jessica,169,1
1989,Samantha,115,2
1989,Ashley,105,3
1989,Sarah,102,4
1989,Melissa,86,5
1989,Amanda,82,6
1989,Stephanie,67,7
1989,Brittany,62,8
1989,Jennifer,62,8
1989,Marie,58,10
1989,Julie,55,11
1989,Emily,54,12
1989,Laura,53,13
1989,Kayla,51,14
1989,Megan,51,14
1989,Vanessa,50,16
1989,Katelyn,49,17
1989,Tiffany,46,18
1989,Nicole,45,19
1989,Courtney,43,20
1990,Jessica,208,1
1990,Samantha,108,2
1990,Amanda,95,3
1990,Sarah,91,4
1990,Ashley,87,5
1990,Kayla,75,6
1990,Stephanie,70,7
1990,Brittany,68,8
1990,Vanessa,61,9
1990,Melissa,59,10
1990,Emily,57,11
1990,Rebecca,56,12
1990,Jennifer,52,13
1990,Marie,49,14
1990,Julie,46,15
1990,Megan,45,16
1990,Laura,42,17
1990,Katelyn,41,18
1990,Courtney,37,19
1990,Christine,36,20
1990,Danielle,36,20
1991,Jessica,176,1
1991,Samantha,88,2
1991,Ashley,84,3
1991,Sarah,83,4
1991,Stephanie,71,5
1991,Kayla,70,6
1991,Emily,65,7
1991,Amanda,61,8
1991,Melissa,60,9
1991,Brittany,59,10
1991,Jennifer,56,11
1991,Vanessa,53,12
1991,Rebecca,51,13
1991,Megan,50,14
1991,Julie,45,15
1991,Laura,44,16
1991,Marie,44,16
1991,Courtney,43,18
1991,Jenna,42,19
1991,Kelsey,37,20
1992,Jessica,170,1
1992,Samantha,100,2
1992,Ashley,98,3
1992,Sarah,85,4
1992,Stephanie,70,5
1992,Kayla,68,6
1992,Brittany,67,7
1992,Megan,66,8
1992,Emily,60,9
1992,Julie,53,10
1992,Melissa,51,11
1992,Rebecca,49,12
1992,Vanessa,47,13
1992,Jenna,45,14
1992,Laura,45,14
1992,Jennifer,44,16
1992,Kelsey,44,16
1992,Amanda,43,18
1992,Courtney,41,19
1992,Marie,39,20
1993,Jessica,132,1
1993,Samantha,79,2
1993,Sarah,79,2
1993,Emily,77,4
1993,Ashley,72,5
1993,Brittany,62,6
1993,Rebecca,58,7
1993,Julie,50,8
1993,Kelsey,48,9
1993,Vanessa,48,9
1993,Stephanie,47,11
1993,Jennifer,44,12
1993,Amanda,42,13
1993,Kayla,41,14
1993,Laura,41,14
1993,Marie,39,16
1993,Danielle,38,17
1993,Jenna,38,17
1993,Megan,37,19
1993,Michelle,37,19
1994,Jessica,117,1
1994,Samantha,94,2
1994,Emily,78,3
1994,Sarah,65,4
1994,Ashley,64,5
1994,Rebecca,63,6
1994,Kelsey,60,7
1994,Brittany,55,8
1994,Stephanie,44,9
1994,Kayla,43,10
1994,Melissa,42,11
1994,Megan,41,12
1994,Jennifer,40,13
1994,Morgan,40,13
1994,Taylor,40,13
1994,Marie,38,16
1994,Jenna,36,17
1994,Amanda,35,18
1994,Katelyn,35,18
1994,Vanessa,34,20
1995,Jessica,109,1
1995,Ashley,70,2
1995,Sarah,69,3
1995,Megan,60,4
1995,Samantha,59,5
1995,Emily,57,6
1995,Brittany,52,7
1995,Kayla,44,8
1995,Rebecca,43,9
1995,Courtney,40,10
1995,Amanda,36,11
1995,Kelsey,34,12
1995,Vanessa,34,12
1995,Melissa,33,14
1995,Marie,32,15
1995,Taylor,32,15
1995,Amy,31,17
1995,Danielle,31,17
1995,Laura,31,17
1995,Jennifer,29,20
1996,Jessica,92,1
1996,Emily,78,2
1996,Sarah,61,3
1996,Courtney,50,4
1996,Samantha,50,4
1996,Rebecca,47,6
1996,Ashley,44,7
1996,Megan,43,8
1996,Brittany,38,9
1996,Taylor,37,10
1996,Kristen,32,11
1996,Emma,31,12
1996,Hannah,31,12
1996,Madison,31,12
1996,Kelsey,30,15
1996,Kayla,29,16
1996,Julie,28,17
1996,Vanessa,28,17
1996,Rachel,27,19
1996,Laura,25,20
1997,Jessica,74,1
1997,Sarah,72,2
1997,Emily,71,3
1997,Samantha,63,4
1997,Megan,44,5
1997,Hannah,41,6
1997,Ashley,40,7
1997,Rebecca,39,8
1997,Taylor,39,8
1997,Emma,34,10
1997,Lauren,34,10
1997,Gabrielle,33,12
1997,Jenna,30,13
1997,Mackenzie,30,13
1997,Kayla,28,15
1997,Rachel,28,15
1997,Danielle,27,17
1997,Alyssa,26,18
1997,Madison,26,18
1997,Morgan,26,18
1998,Emily,84,1
1998,Emma,65,2
1998,Jessica,65,2
1998,Sarah,61,4
1998,Megan,55,5
1998,Taylor,46,6
1998,Samantha,44,7
1998,Hannah,40,8
1998,Madison,36,9
1998,Brittany,34,10
1998,Vanessa,34,10
1998,Mackenzie,31,12
1998,Kayla,30,13
1998,Alexandra,29,14
1998,Emilie,29,14
1998,Gabrielle,28,16
1998,Lauren,28,16
1998,Olivia,28,16
1998,Alyssa,27,19
1998,Ashley,27,19
1999,Emily,83,1
1999,Emma,62,2
1999,Taylor,58,3
1999,Sarah,56,4
1999,Jessica,55,5
1999,Hannah,49,6
1999,Madison,47,7
1999,Megan,47,7
1999,Samantha,38,9
1999,Alyssa,37,10
1999,Mackenzie,32,11
1999,Ashley,29,12
1999,Lauren,26,13
1999,Kayla,25,14
1999,Isabelle,24,15
1999,Olivia,24,15
1999,Brittany,23,17
1999,Emilie,23,17
1999,Jasmine,23,17
1999,Morgan,23,17
2000,Emily,88,1
2000,Emma,77,2
2000,Madison,67,3
2000,Sarah,65,4
2000,Hannah,55,5
2000,Olivia,41,6
2000,Taylor,40,7
2000,Ashley,39,8
2000,Jessica,39,8
2000,Lauren,36,10
2000,Megan,36,10
2000,Mackenzie,35,12
2000,Jenna,30,13
2000,Samantha,29,14
2000,Abigail,28,15
2000,Kayla,28,15
2000,Gabrielle,26,17
2000,Sophie,25,18
2000,Kaitlyn,23,19
2000,Rachel,22,20
2001,Emily,68,1
2001,Emma,60,2
2001,Madison,59,3
2001,Hannah,47,4
2001,Jessica,46,5
2001,Sarah,41,6
2001,Abigail,36,7
2001,Gabrielle,35,8
2001,Ashley,34,9
2001,Megan,34,9
2001,Grace,33,11
2001,Mackenzie,32,12
2001,Rebecca,32,12
2001,Taylor,32,12
2001,Olivia,31,15
2001,Alyssa,30,16
2001,Chloe,30,16
2001,Samantha,29,18
2001,Kayla,27,19
2001,Lauren,27,19
2002,Emma,89,1
2002,Emily,70,2
2002,Madison,61,3
2002,Hannah,48,4
2002,Sarah,37,5
2002,Alyssa,35,6
2002,Rachel,35,6
2002,Olivia,34,8
2002,Abigail,33,9
2002,Taylor,33,9
2002,Chloe,32,11
2002,Megan,32,11
2002,Ashley,30,13
2002,Sophie,29,14
2002,Gabrielle,28,15
2002,Chloé,27,16
2002,Mackenzie,27,16
2002,Rebecca,27,16
2002,Isabelle,25,19
2002,Jessica,25,19
2003,Emma,112,1
2003,Madison,66,2
2003,Emily,61,3
2003,Abigail,48,4
2003,Sarah,45,5
2003,Hannah,44,6
2003,Olivia,44,6
2003,Taylor,40,8
2003,Jenna,39,9
2003,Grace,35,10
2003,Chloé,31,11
2003,Paige,30,12
2003,Jessica,29,13
2003,Chloe,28,14
2003,Sophie,28,14
2003,Hailey,27,16
2003,Jasmine,26,17
2003,Megan,26,17
2003,Brianna,24,19
2003,Mackenzie,24,19
2004,Emma,96,1
2004,Emily,59,2
2004,Hannah,46,3
2004,Sarah,46,3
2004,Madison,45,5
2004,Olivia,35,6
2004,Chloe,34,7
2004,Abigail,32,8
2004,Gabrielle,30,9
2004,Lauren,30,9
2004,Audrey,27,11
2004,Jessica,27,11
2004,Grace,26,13
2004,Hailey,26,13
2004,Jasmine,26,13
2004,Kayla,26,13
2004,Taylor,25,17
2004,Isabelle,24,18
2004,Jenna,24,18
2004,Mackenzie,24,18
2005,Emma,96,1
2005,Emily,60,2
2005,Madison,51,3
2005,Olivia,42,4
2005,Sarah,41,5
2005,Hannah,36,6
2005,Abigail,34,7
2005,Chloe,33,8
2005,Grace,30,9
2005,Audrey,29,10
2005,Lauren,26,11
2005,Sophie,26,11
2005,Hailey,25,13
2005,Jessica,25,13
2005,Ava,24,15
2005,Gabrielle,24,15
2005,Taylor,24,15
2005,Ashley,23,18
2005,Mackenzie,23,18
2005,Ella,22,20
2006,Emma,68,1
2006,Olivia,60,2
2006,Madison,44,3
2006,Emily,42,4
2006,Hannah,40,5
2006,Abigail,39,6
2006,Audrey,33,7
2006,Ava,33,7
2006,Lauren,32,9
2006,Isabelle,31,10
2006,Lily,31,10
2006,Sarah,31,10
2006,Brooke,28,13
2006,Ella,28,13
2006,Chloe,26,15
2006,Grace,25,16
2006,Hailey,24,17
2006,Alyssa,23,18
2006,Gabrielle,22,19
2006,Isabella,22,19
2007,Emma,69,1
2007,Madison,58,2
2007,Olivia,55,3
2007,Abigail,41,4
2007,Ava,39,5
2007,Emily,37,6
2007,Gabrielle,35,7
2007,Sophie,33,8
2007,Alyssa,31,9
2007,Sarah,29,10
2007,Ella,28,11
2007,Isabelle,28,11
2007,Jasmine,28,11
2007,Brooklyn,27,14
2007,Hannah,26,15
2007,Brianna,24,16
2007,Chloe,24,16
2007,Grace,23,18
2007,Taylor,22,19
2007,Addison,21,20
2008,Emma,66,1
2008,Madison,47,2
2008,Olivia,47,2
2008,Sophie,39,4
2008,Emily,36,5
2008,Ava,35,6
2008,Hailey,34,7
2008,Abigail,33,8
2008,Chloe,33,8
2008,Hannah,33,8
2008,Lily,33,8
2008,Brooke,28,12
2008,Chloé,28,12
2008,Claire,27,14
2008,Isabelle,26,15
2008,Alexis,25,16
2008,Gabrielle,25,16
2008,Anna,24,18
2008,Audrey,24,18
2008,Brooklyn,24,18
2009,Emma,63,1
2009,Olivia,53,2
2009,Madison,48,3
2009,Alexis,47,4
2009,Sophie,41,5
2009,Lily,40,6
2009,Ava,39,7
2009,Abigail,37,8
2009,Emily,32,9
2009,Chloe,30,10
2009,Hannah,29,11
2009,Audrey,28,12
2009,Grace,28,12
2009,Isabelle,27,14
2009,Mya,26,15
2009,Leah,25,16
2009,Claire,24,17
2009,Ella,24,17
2009,Isabella,24,17
2009,Sarah,24,17
2010,Emma,55,1
2010,Ava,53,2
2010,Sophie,52,3
2010,Olivia,49,4
2010,Chloe,37,5
2010,Emily,37,5
2010,Abigail,36,7
2010,Ella,36,7
2010,Sophia,36,7
2010,Isabella,35,10
2010,Lily,32,11
2010,Madison,31,12
2010,Isabelle,27,13
2010,Mia,26,14
2010,Brooklyn,25,15
2010,Leah,25,15
2010,Zoé,24,17
2010,Grace,23,18
2010,Mya,23,18
2010,Claire,22,20
2010,Lauren,22,20
2011,Emma,63,1
2011,Olivia,54,2
2011,Ava,41,3
2011,Chloe,36,4
2011,Sophia,34,5
2011,Emily,33,6
2011,Sophie,32,7
2011,Abigail,30,8
2011,Lily,28,9
2011,Ella,27,10
2011,Charlotte,26,11
2011,Grace,25,12
2011,Hailey,25,12
2011,Madison,25,12
2011,Addison,24,15
2011,Alexis,24,15
2011,Leah,24,15
2011,Audrey,23,18
2011,Claire,22,19
2011,Jasmine,22,19
2012,Olivia,52,1
2012,Emma,50,2
2012,Sophia,44,3
2012,Lily,41,4
2012,Abigail,32,5
2012,Sophie,32,5
2012,Ava,31,7
2012,Chloe,29,8
2012,Mia,26,9
2012,Alexis,25,10
2012,Claire,25,10
2012,Charlotte,24,12
2012,Emily,24,12
2012,Hannah,24,12
2012,Isabella,24,12
2012,Madison,24,12
2012,Brooklyn,22,17
2012,Audrey,21,18
2012,Zoey,20,19
2012,Annabelle,19,20
2012,Ella,19,20
2013,Olivia,62,1
2013,Emma,54,2
2013,Charlotte,33,3
2013,Sophie,33,3
2013,Abigail,30,5
2013,Sophia,30,5
2013,Emily,28,7
2013,Mia,28,7
2013,Sadie,28,7
2013,Ella,27,10
2013,Lily,27,10
2013,Ava,25,12
2013,Madison,24,13
2013,Grace,23,14
2013,Addison,22,15
2013,Avery,22,15
2013,Chloe,22,15
2013,Ellie,22,15
2013,Brooklyn,20,19
2013,Isabella,20,19
2014,Emma,58,1
2014,Olivia,58,1
2014,Ava,31,3
2014,Charlotte,30,4
2014,Madison,30,4
2014,Lily,29,6
2014,Mia,28,7
2014,Audrey,27,8
2014,Sadie,27,8
2014,Ella,25,10
2014,Grace,24,11
2014,Emily,23,12
2014,Sophie,23,12
2014,Avery,22,14
2014,Sophia,22,14
2014,Annabelle,21,16
2014,Chloe,21,16
2014,Evelyn,21,16
2014,Abigail,19,19
2014,Isabelle,19,19
2015,Emma,52,1
2015,Olivia,50,2
2015,Emily,33,3
2015,Charlotte,28,4
2015,Mia,26,5
2015,Sophia,26,5
2015,Isabella,24,7
2015,Sadie,23,8
2015,Grace,22,9
2015,Ava,21,10
2015,Madison,21,10
2015,Ella,20,12
2015,Jade,20,12
2015,Amelia,19,14
2015,Aria,19,14
2015,Avery,19,14
2015,Ellie,19,14
2015,Leah,18,18
2015,Audrey,17,19
2015,Sophie,17,19
2016,Emma,55,1
2016,Olivia,52,2
2016,Charlotte,38,3
2016,Sophia,36,4
2016,Ellie,29,5
2016,Lily,26,6
2016,Mia,26,6
2016,Anna,24,8
2016,Audrey,24,8
2016,Grace,23,10
2016,Abigail,22,11
2016,Amelia,22,11
2016,Evelyn,22,11
2016,Hailey,22,11
2016,Madison,22,11
2016,Annabelle,21,16
2016,Ava,21,16
2016,Zoey,20,18
2016,Sophie,19,19
2016,Peyton,18,20
2017,Emma,53,1
2017,Olivia,44,2
2017,Amelia,33,3
2017,Charlotte,30,4
2017,Sophia,29,5
2017,Ella,25,6
2017,Madison,25,6
2017,Elizabeth,22,8
2017,Scarlett,21,9
2017,Audrey,20,10
2017,Ava,20,10
2017,Addison,19,12
2017,Willow,19,12
2017,Grace,18,14
2017,Lily,18,14
2017,Abigail,17,16
2017,Alexa,17,16
2017,Claire,17,16
2017,Ellie,17,16
2017,Isabelle,17,16
2018,Olivia,50,1
2018,Emma,49,2
2018,Charlotte,35,3
2018,Amelia,29,4
2018,Avery,24,5
2018,Everly,24,5
2018,Abigail,23,7
2018,Ava,22,8
2018,Sophia,21,9
2018,Jade,20,10
2018,Audrey,19,11
2018,Ellie,19,11
2018,Mila,19,11
2018,Zoé,19,11
2018,Emily,18,15
2018,Evelyn,18,15
2018,Isabella,18,15
2018,Lily,18,15
2018,Chloe,17,19
2018,Violet,17,19
